-0.6	-1.44	-4.99
-1.87	2.68	-9.76
-0.13	-0.29	-0.22
-2.19	0.52	-9.24
-1.81	2.49	-9.94
-0.14	-0.29	-0.22
-0.8	2.36	-10
-1.8	2.47	-9.91
-0.14	-0.29	-0.21
-1.45	-1.05	-4.94
-1.83	2.5	-9.84
-0.14	-0.29	-0.22
-2.73	0.68	-5.53
-1.55	2.29	-9.78
-0.14	-0.28	-0.21
-4.18	1.65	-1.66
-1.63	2.01	-9.95
-0.14	-0.28	-0.21
1.43	-5.46	-8.28
-1.57	2.2	-10.28
-0.14	-0.28	-0.22
-2.99	-9.68	-3.48
-3.35	3.84	-8.75
-0.1	-0.3	-0.23
-43.06	-49.89	-16.65
-11.38	7.07	-1.14
0.08	-0.54	-0.04
-236.3	-32.35	-129.69
-4.2	3.86	14.84
0.16	-0.51	0.15
145.72	138.71	-54.3
-2	-5.1	-8.46
0.02	-0.36	-0.24
48.52	-19.18	-78.22
-4.4	5.51	-6.06
-0.04	-0.32	-0.13
9.71	15.93	43.95
0.69	0.03	-6.99
-0.17	-0.32	-0.21
-36.81	25.38	-54.62
2.1	1.18	-7.83
-0.15	-0.34	-0.2
1.64	-22.65	-20.34
2.07	1.09	-10.08
-0.14	-0.34	-0.19
4.17	-3.27	-6.17
1.47	1.33	-9.84
-0.14	-0.34	-0.19
1.27	-9.17	-2.19
1.3	1.18	-9.62
-0.14	-0.34	-0.2
-2.7	-4.6	-7.8
2.01	2.79	-8.91
-0.14	-0.37	-0.13
-37.39	23.24	-20.75
2.62	3.98	-8.51
-0.14	-0.38	-0.11
14.58	-13.73	-11.89
2.06	3.62	-8.95
-0.15	-0.38	-0.1
-3.1	-0.95	-5.9
2.18	3.91	-8.52
-0.15	-0.38	-0.11
2.56	-4.02	-7.38
2.21	3.63	-8.59
-0.15	-0.38	-0.11
-2.91	0.61	-6.74
2.19	3.72	-8.91
-0.14	-0.38	-0.11
-2.3	-1.09	-6.17
2.19	3.86	-8.7
-0.14	-0.39	-0.11
-0.44	-3.11	-7.08
2.21	4.05	-8.65
-0.14	-0.39	-0.09
-5.4	-1.86	-9.61
2.08	4.19	-8.66
-0.15	-0.4	-0.09
-3.07	-0.71	-4.38
2.03	4.22	-8.83
-0.14	-0.39	-0.1
-0.51	-1.93	-4.87
2.01	4.04	-8.81
-0.14	-0.39	-0.1
1.35	-3.11	-5.88
2.09	3.83	-8.56
-0.14	-0.39	-0.11
-0.42	1.86	-5.51
2	3.8	-8.75
-0.14	-0.39	-0.11
-1.43	-1.75	-8.16
1.99	3.75	-8.96
-0.13	-0.39	-0.11
-1.19	-1.29	-6.2
2.05	3.69	-8.73
-0.13	-0.39	-0.11
-2.05	-0.81	-5.45
1.99	3.54	-9.23
-0.13	-0.39	-0.12
2.28	-2.87	-5.14
1.64	3.4	-9.45
-0.12	-0.38	-0.13
9.15	-13.74	-12.69
0.91	2.86	-9.85
-0.1	-0.37	-0.14
8.64	-0.11	7.32
0.61	1.98	-9.82
-0.11	-0.36	-0.16
4.05	-4.79	-2.25
0.84	1.64	-10.12
-0.11	-0.35	-0.16
7.39	0.16	2.49
0.62	0.6	-8.72
-0.12	-0.35	-0.17
7.98	-0.02	-0.42
0.82	0.88	-9.55
-0.12	-0.34	-0.18
0.34	-2.6	-4.05
0.82	0.46	-9.39
-0.12	-0.34	-0.18
3.4	-2.64	-7.91
1.31	0.6	-10.06
-0.12	-0.34	-0.18
0.38	-4.48	-1.56
0.68	0.35	-9.82
-0.12	-0.34	-0.19
1.23	-4.48	-10.54
0.41	-0.15	-9.77
-0.11	-0.34	-0.19
2.15	-1.31	-18.1
0.4	0.44	-8.55
-0.11	-0.34	-0.18
0.86	-11.27	-12.24
1.14	0.91	-9.64
-0.11	-0.35	-0.18
-5.58	3.64	-11.83
1.18	1.66	-9.54
-0.11	-0.36	-0.16
-29.13	1.29	0.53
1.42	2.34	-9.73
-0.12	-0.37	-0.14
-3.75	3.11	-13.13
1.53	2.46	-9.54
-0.12	-0.37	-0.14
0.81	-1.32	-6.42
1.43	2.31	-9.57
-0.12	-0.37	-0.14
-1.41	-0.74	-5.01
1.47	2.42	-9.5
-0.12	-0.37	-0.14
-5.86	-1.16	-8.34
1.46	2.43	-9.38
-0.12	-0.37	-0.14
-1.19	-0.72	-4.87
1.49	2.39	-9.49
-0.12	-0.37	-0.14
-5.37	-4.17	-9.84
1.53	2.76	-9.86
-0.11	-0.38	-0.14
-3.07	-1.37	-8.09
1.38	2.61	-9.19
-0.11	-0.38	-0.14
-1.16	-2.76	-8.44
1.36	2.44	-9.35
-0.11	-0.38	-0.14
0.49	0.5	-4.33
1.34	2.68	-9.39
-0.11	-0.37	-0.14
-1.67	-2.62	-6.78
1.37	2.49	-9.61
-0.12	-0.38	-0.14
-2.24	-2.14	-5.46
1.45	2.65	-9.55
-0.11	-0.38	-0.14
-2	-1.67	-6.08
1.29	2.39	-9.32
-0.11	-0.37	-0.15
-0.71	-2.24	-8.25
1.29	2.58	-9.54
-0.11	-0.38	-0.15
-1.58	-3.55	-5.62
1.49	2.51	-9.56
-0.11	-0.37	-0.15
-0.03	2.03	-6.35
1.5	2.45	-9.53
-0.12	-0.37	-0.15
-1.97	-1.28	-4.45
1.5	2.35	-9.63
-0.11	-0.37	-0.15
-1.86	0.13	-6.82
1.58	2.42	-9.48
-0.12	-0.37	-0.15
-2.25	-1.63	-6.81
1.63	2.5	-9.69
-0.12	-0.38	-0.14
-4.13	-0.41	-6.84
1.53	2.47	-9.72
-0.12	-0.38	-0.14
-2.48	-0.6	-4.72
1.63	2.51	-9.39
-0.12	-0.38	-0.15
-0.65	-2.78	-6.29
1.66	2.53	-9.33
-0.12	-0.38	-0.15
-1.29	-3.01	-6.2
1.78	2.61	-9.3
-0.12	-0.38	-0.14
-6.52	-0.6	-5.84
1.57	2.76	-9.26
-0.12	-0.38	-0.13
-0.77	-1.33	-5.03
1.45	2.8	-9.13
-0.11	-0.38	-0.14
-0.18	-1.97	-3.7
1.41	2.76	-9.53
-0.12	-0.38	-0.14
-0.95	-3.07	-5.92
1.43	2.65	-9.53
-0.12	-0.38	-0.14
-1.41	1.29	-5.99
1.57	2.66	-9.59
-0.12	-0.38	-0.14
0.9	-1.7	-5.92
1.76	2.66	-9.45
-0.12	-0.38	-0.14
-2.13	-0.39	-6.34
1.65	2.61	-9.74
-0.12	-0.38	-0.14
-2.94	-0.15	-6.98
1.66	2.59	-9.37
-0.12	-0.38	-0.14
-1.22	-3.52	-6.53
1.62	2.65	-9.71
-0.11	-0.38	-0.14
-2.14	-1.3	-4.82
1.47	2.67	-9.42
-0.12	-0.38	-0.14
-3.06	-0.55	-5.25
1.72	2.64	-9.55
-0.12	-0.38	-0.14
-1.6	-0.39	-6.43
1.77	2.64	-9.75
-0.12	-0.38	-0.14
-3.66	1.95	-6.92
1.61	2.57	-9.56
-0.12	-0.38	-0.14
-2.74	-1.44	-4.91
1.73	2.6	-9.36
-0.12	-0.38	-0.14
-0.59	-2.72	-6.71
1.76	2.71	-9.58
-0.12	-0.38	-0.14
-2.38	0.35	-5.01
1.86	2.58	-9.38
-0.12	-0.38	-0.14
-3.56	-3.45	-
1.14	-3.67	-9.29
1.14	-3.67	-9.29
-0.14	-0.22	-0.23
-1.17	-1.69	-6.33
1.12	-3.51	-9.28
-0.14	-0.22	-0.23
-2.45	-0.78	-6.1
1.16	-3.57	-9.15
-0.14	-0.22	-0.23
-1.51	-2.2	-6.13
0.99	-3.52	-9.04
-0.14	-0.22	-0.23
-2.59	-0.81	-6.23
1.13	-3.55	-9.22
-0.14	-0.22	-0.23
-1.62	-0.81	-6.24
1.14	-3.47	-9.41
-0.14	-0.22	-0.23
-2.78	-1.9	-5.97
1.23	-3.43	-9.22
-0.14	-0.22	-0.23
-2.01	-1.34	-6.47
1.2	-3.44	-9.24
-0.14	-0.22	-0.23
-2.03	-1.65	-5.79
1.11	-3.49	-9.3
-0.14	-0.22	-0.23
-2.72	-1.8	-5.88
1.25	-3.51	-9.43
-0.14	-0.22	-0.23
-2.18	-0.75	-6.91
1.16	-3.46	-9.23
-0.14	-0.22	-0.23
-2.14	-1.21	-5.43
1.15	-3.48	-9.25
-0.14	-0.22	-0.23
-2.44	-0.81	-5.79
1.27	-3.44	-9.3
-0.14	-0.22	-0.23
-2.13	-0.16	-5.57
1.18	-3.46	-9.29
-0.14	-0.22	-0.23
-2.77	-1.36	-5.97
1.25	-3.6	-9.41
-0.14	-0.22	-0.23
-1.83	-1.2	-6.79
1.2	-3.54	-9.35
-0.14	-0.22	-0.23
-2.63	-1.63	-5.9
1.15	-3.5	-9.15
-0.14	-0.22	-0.23
-2.17	-1.09	-6.59
1.2	-3.44	-9.41
-0.14	-0.22	-0.23
-1.94	-1.01	-6.01
1.19	-3.55	-9.33
-0.14	-0.22	-0.23
-2.53	-1.39	-6.9
1.19	-3.52	-9.38
-0.14	-0.22	-0.23
-2.32	-1.06	-5.44
1.15	-3.51	-9.23
-0.14	-0.22	-0.23
-1.91	-1.71	-5.57
1.25	-3.6	-9.14
-0.14	-0.22	-0.23
-0.07	-1.55	-5.84
1.19	-3.38	-9.05
-0.14	-0.22	-0.23
-1.8	-2.98	-6.11
1.23	-3.42	-9.35
-0.14	-0.22	-0.23
-2.49	-1.92	-6.7
1.15	-3.5	-9.12
-0.14	-0.22	-0.23
-2.32	-1.14	-5.98
1.17	-3.44	-9.23
-0.14	-0.22	-0.23
-1.32	-2.5	-6.69
1.17	-3.49	-9.2
-0.14	-0.22	-0.23
-2.56	-1.51	-6.38
1.22	-3.49	-9.31
-0.14	-0.22	-0.23
-1.89	-1.13	-5.85
1.24	-3.42	-9.35
-0.14	-0.22	-0.23
-2.21	-1.08	-6.62
1.28	-3.41	-9.48
-0.14	-0.22	-0.23
-2.07	-1.62	-5.89
1.19	-3.5	-9.29
-0.14	-0.22	-0.23
-1.41	-1.55	-5.58
1.21	-3.39	-9.28
-0.14	-0.22	-0.23
-2.35	-1.44	-5.88
1.2	-3.38	-9.44
-0.14	-0.22	-0.23
-2.9	-0.22	-5.33
1.21	-3.55	-9.31
-0.14	-0.22	-0.23
-1.64	-1.08	-6.34
1.24	-3.48	-9.33
-0.14	-0.22	-0.23
-2.44	-1.41	-5.74
1.12	-3.44	-9.23
-0.14	-0.22	-0.23
-1.56	-1.72	-5.71
1.27	-3.44	-9.46
-0.14	-0.22	-0.23
-2.71	-0.9	-6.2
1.24	-3.51	-9.41
-0.14	-0.22	-0.23
-1.74	-0.74	-6.58
1.14	-3.42	-9.27
-0.14	-0.22	-0.23
-2.11	-2.23	-5.64
1.19	-3.48	-9.28
-0.14	-0.22	-0.23
-1.49	-0.94	-6.88
1.2	-3.41	-9.31
-0.14	-0.22	-0.23
-1.55	-1.92	-5.44
1.25	-3.46	-9.29
-0.14	-0.22	-0.23
-2.06	-1.44	-6.59
1.24	-3.41	-9.31
-0.14	-0.22	-0.23
-1.52	-1.24	-5.77
1.24	-3.46	-9.37
-0.14	-0.22	-0.23
-1.94	-1.9	-6.38
1.08	-3.32	-9.33
-0.14	-0.22	-0.23
-2.83	-1.31	-5.69
1.25	-3.44	-9.26
-0.14	-0.22	-0.23
-2.07	-1.19	-5.52
1.16	-3.47	-9.33
-0.14	-0.22	-0.23
-1.44	-0.87	-6.06
1.21	-3.49	-9.27
-0.14	-0.22	-0.23
-2.32	-1.37	-5.95
1.14	-3.4	-9.28
-0.14	-0.22	-0.23
-1.4	-1.52	-6.67
1.23	-3.47	-9.24
-0.14	-0.22	-0.23
-1.94	-1.37	-6.67
1.17	-3.31	-9.22
-0.14	-0.22	-0.23
-2.29	-2.51	-5.91
1.25	-3.42	-9.35
-0.14	-0.22	-0.23
-1.61	-1.13	-5.62
1.3	-3.49	-9.12
-0.14	-0.22	-0.23
-1.12	-1.39	-5.56
1.24	-3.5	-9.32
-0.14	-0.22	-0.23
-2.79	-0.6	-5.77
1.25	-3.41	-9.24
-0.14	-0.22	-0.23
-1.67	-2.44	-6.77
1.23	-3.33	-9.04
-0.14	-0.22	-0.23
-0.68	-2.17	-6.39
1.23	-3.41	-9.26
-0.14	-0.22	-0.23
-1.99	-1.85	-6.49
1.32	-3.4	-9.4
-0.14	-0.22	-0.23
-2.01	-1.43	-6.4
1.3	-3.42	-9.35
-0.14	-0.22	-0.23
-3.08	-1.01	-5.99
1.22	-3.51	-9.42
-0.14	-0.22	-0.23
-2.62	-0.05	-6.82
1.24	-3.51	-9.27
-0.14	-0.22	-0.23
-2.58	-1.26	-5.69
1.28	-3.53	-9.29
-0.14	-0.22	-0.23
-2.27	-1.51	-6.2
1.33	-3.22	-9.25
-0.14	-0.22	-0.23
-2.54	-1.35	-6.09
1.22	-3.24	-9.15
-0.14	-0.22	-0.23
-1.92	-1.83	-6.11
1.24	-3.28	-9.32
-0.14	-0.23	-0.23
-2.73	-1.11	-5.91
1.15	-3.42	-9
-0.14	-0.22	-0.23
-2.47	-1.97	-5.4
1.21	-3.35	-9.06
-0.14	-0.22	-0.23
-0.54	-2.71	-5.22
1.24	-3.38	-9.47
-0.14	-0.22	-0.23
-2.21	0	-6.03
1.29	-3.37	-9.33
-0.14	-0.22	-0.23
-2.15	-1.8	-6.64
1.25	-3.39	-9.31
-0.14	-0.22	-0.23
-1.48	-1.85	-5.72
1.38	-3.12	-8.92
-0.14	-0.24	-0.23
-5.59	-2.18	-7.73
1.33	-3.22	-9.71
-0.14	-0.24	-0.23
1.33	-3	-9.69
-0.14	-0.23	-0.23
-2.84	-0.31	-5.62
1.15	-3.18	-9.29
-0.14	-0.23	-0.23
1.33	-3.1	-4.66
1.27	-3.14	-9.49
-0.14	-0.23	-0.23
-3.31	-1.55	-6.08
1.04	-3.13	-9.23
-0.13	-0.23	-0.23
0.82	-2.07	-6.16
1.13	-3.15	-9.45
-0.13	-0.23	-0.23
-1.06	-0.84	-5.55
1.32	-3.17	-9.59
-0.14	-0.23	-0.23
-1.65	-1.59	-6.15
1.16	-3.18	-9.4
-0.14	-0.23	-0.23
-2.57	-1.82	-5.64
1.13	-3.23	-9.38
-0.14	-0.23	-0.23
-1.5	-2.37	-5.86
1.27	-3.12	-9.6
-0.13	-0.23	-0.23
-3.19	-0.88	-6.16
1.12	-3.11	-9.42
-0.14	-0.23	-0.23
-1.13	-2.6	-6.43
1.09	-3.19	-9.51
-0.14	-0.23	-0.23
-1.37	-1.37	-4.8
1.17	-3.24	-9.45
-0.14	-0.23	-0.23
-1.29	-0.81	-6.09
1.19	-3.28	-9.36
-0.13	-0.23	-0.23
-2.16	-1.6	-6.17
1.16	-3.23	-9.56
-0.14	-0.23	-0.23
-4.42	-0.99	-5.53
1.13	-3.17	-9.37
-0.13	-0.23	-0.23
-2.72	-1.43	-5.47
1.03	-3.27	-9.25
-0.14	-0.23	-0.23
-2.12	-1.37	-5.36
1.12	-3.11	-9.15
-0.14	-0.23	-0.23
-1.3	-2.69	-4.97
1.14	-3.22	-9.32
-0.14	-0.23	-0.23
-1.92	-1.07	-5.09
1.22	-3.24	-9.5
-0.14	-0.23	-0.23
-2.46	-1.45	-5.62
1.22	-3.28	-9.49
-0.14	-0.23	-0.23
-2.37	-0.58	-6.82
1.09	-3.26	-9.14
-0.14	-0.23	-0.23
-1.53	-2.81	-5.21
1.21	-3.26	-9.3
-0.14	-0.23	-0.23
-2.21	-1.24	-6.54
1.25	-3.14	-9.57
-0.14	-0.23	-0.23
-1.51	-1.57	-5.86
1.3	-3.22	-9.57
-0.14	-0.23	-0.23
-2.05	-1.62	-5.45
1.23	-3.16	-9.38
-0.14	-0.23	-0.23
-1.88	-2.05	-6.08
1.08	-3.21	-9.4
-0.13	-0.23	-0.23
-10.88	-14.73	0.12
1.03	-2.93	-9.47
-0.13	-0.23	-0.23
-1.35	0.22	-6.55
1.05	-3.11	-9.48
-0.13	-0.23	-0.23
-2.49	-0.45	-6.72
1.13	-3.18	-9.52
-0.13	-0.23	-0.23
-2.56	-1.25	-5.82
1.02	-3.17	-9.35
-0.13	-0.23	-0.23
-2.38	-1.2	-5.84
1.13	-3.18	-9.64
-0.13	-0.23	-0.23
-0.23	-2.13	-5.63
1.09	-3.15	-9.41
-0.14	-0.23	-0.23
-1.78	-2.08	-5.64
1.09	-3.06	-9.36
-0.13	-0.23	-0.23
-0.91	-1.89	-5.99
1.22	-3.23	-9.4
-0.14	-0.23	-0.23
-2.96	-0.64	-6.58
1.17	-3.18	-9.23
-0.14	-0.23	-0.23
-2.08	-1.99	-6.09
1.17	-3.22	-9.59
-0.14	-0.23	-0.23
-1.58	-2.12	-6.13
1.16	-3.24	-9.55
-0.14	-0.23	-0.23
-2.52	-1.23	-5.99
1.24	-3.18	-9.42
-0.14	-0.23	-0.23
-1.75	-0.98	-6.16
1.14	-3.2	-9.41
-0.14	-0.23	-0.23
-2.48	-0.98	-6.56
1.06	-3.14	-9.38
-0.14	-0.23	-0.23
-3.3	-1	-6.41
1.19	-3.19	-9.33
-0.14	-0.23	-0.23
-1.59	-1.48	-4.59
1.04	-3.29	-9.66
-0.13	-0.23	-0.23
-3.19	-6.09	-2.71
-1.16	-2.71	-9.19
-0.09	-0.19	-0.24
47.92	-42.04	6.9
0.69	-2.23	-9.56
-0.12	-0.25	-0.24
9.25	-19.53	10.67
-0.44	-3.49	-9.07
-0.07	-0.23	-0.26
-20	-26.17	-34.74
-0.8	-5.52	-7.52
-0.03	-0.2	-0.26
29.74	65.91	-62.72
0.07	-4.35	-7.47
-0.05	-0.2	-0.26
-70.19	-47.1	-60.02
-1.08	-0.66	-8.99
-0.11	-0.25	-0.24
-149.93	29.51	-8.38
1.11	-1.25	1.44
-0.14	-0.5	0
60.03	202.06	-3.67
2.48	3.31	-0.01
-0.11	-1.16	-0.93
-130.94	-4.66	135.64
4.92	4.95	5.8
0.02	-1.61	-0.55
-2.76	46.68	5.14
4.03	3.6	6.78
0.27	-1.63	-0.12
-28.28	19.4	-41.7
2.87	5.53	4.55
-0.35	-1.49	-0.23
61.43	82.2	12.36
4.91	3.67	5.09
-0.24	-1.84	-0.13
-56.39	-86.06	-67.9
7.94	2.35	14.26
-0.21	-0.25	0.74
-261.13	27.42	50.51
9.13	-8.03	5.7
-0.1	-0.24	0.32
-26.44	44.21	108.87
2.89	2.46	-1.67
-0.15	-0.28	0.36
-201.02	-21.25	30.18
-1.84	-0.82	14.52
0.03	-0.27	0.4
236.67	69.05	94.93
-2.02	0.17	9.81
0.02	-0.31	0.41
-1.87	-2.77	-4.66
-2.01	0.18	9.48
0.02	-0.31	0.4
-0.88	-1.92	-5.51
-2.09	0.18	9.65
0.02	-0.31	0.41
-2.12	-1.94	-3.23
-2.04	0.21	9.47
0.02	-0.31	0.41
-1.77	-1.37	-6.29
-2.1	0.34	9.63
0.02	-0.31	0.41
-2.25	-0.97	2.36
-1.97	0.22	9.44
0.02	-0.31	0.41
-2.44	-1.59	-6.32
-2.1	0.2	9.73
0.02	-0.31	0.41
-1.81	-0.85	-5.74
-1.94	0.25	9.49
0.02	-0.31	0.41
-1.42	-2.06	-6.69
-2.05	0.21	9.63
0.02	-0.31	0.41
-1.37	-1.58	-6.18
-2	0.13	9.66
0.02	-0.31	0.41
-2.04	-1.23	-5.01
-2.01	0.36	9.53
0.02	-0.31	0.41
-2.3	-1.24	-3.64
-2.03	0.26	9.55
0.02	-0.31	0.41
-3.19	-1.77	-6.09
-1.95	0.26	9.52
0.02	-0.31	0.41
-2.14	-1.72	-6.35
-2.05	0.25	9.69
0.02	-0.31	0.4
-2.63	-1.89	-6.17
-1.86	0.27	9.55
0.02	-0.31	0.41
-1.74	-1.58	-6.2
-1.95	0.26	9.49
0.02	-0.31	0.41
-1.66	-1.35	-5.93
-2.11	0.24	9.76
0.02	-0.31	0.41
-1.86	-1.46	-5.47
-1.98	0.27	9.48
0.02	-0.31	0.41
-1.78	-1.72	-5.69
-1.95	0.24	9.52
0.02	-0.31	0.41
-1.97	-1.41	-5.85
-2.04	0.25	9.64
0.02	-0.31	0.41
-2.11	-1.55	-6.26
-1.98	0.24	9.59
0.02	-0.31	0.41
-2.07	-1.2	-5.89
-2.02	0.28	9.57
0.02	-0.31	0.4
-1.86	-1.45	-6.16
-1.96	0.27	9.54
0.02	-0.31	0.41
-1.91	-1.79	-5.83
-2.02	0.26	9.69
0.02	-0.31	0.41
-1.75	-1.5	-5.95
-1.95	0.29	9.5
0.02	-0.31	0.41
-2.52	-1.76	-5.44
-1.84	0.32	9.48
0.02	-0.31	0.41
-2.07	-1.76	-5.97
-1.97	0.29	9.58
0.02	-0.31	0.41
-1.81	-1.44	-6.07
-2.03	0.27	9.64
0.02	-0.31	0.41
-1.63	-1.34	-5.94
-1.97	0.27	9.54
0.02	-0.31	0.41
-1.54	-1.65	-6.51
-1.94	0.29	9.42
0.02	-0.31	0.41
-2.28	-1.15	-6.26
-1.97	0.29	9.59
0.02	-0.31	0.41
-2.36	-1.35	-5.93
-1.95	0.26	9.58
0.02	-0.31	0.41
-2.19	-1.33	-6.35
-2	0.26	9.54
0.02	-0.31	0.41
-2.41	-1.92	-6.76
-1.91	0.27	9.5
0.02	-0.31	0.41
-2.54	-1.85	-6.9
